"longitude","latitude","housingMedianAge","population","households","medianIncome","AveBedrms","AveRooms","AveOccupancy","logMedVal"
-117.99,33.85,35,949,276,5.2548,0.985507246376812,6.01811594202899,3.43840579710145,12.1683707783462
-117.99,33.84,34,1379,352,5.103,0.974431818181818,5.90625,3.91761363636364,12.2404740722475
-118,33.84,30,885,299,4.0039,1.08695652173913,5.18060200668896,2.95986622073579,12.1812675266112
-118,33.84,29,2413,619,2.8169,1.02907915993538,4.26655896607431,3.89822294022617,12.0143066299082
-118.01,33.87,25,4188,1497,3.139,1.07882431529726,4.24048096192385,2.79759519038076,12.1318877473408
-117.99,33.86,20,2898,876,3.0252,1.03424657534247,4.04109589041096,3.30821917808219,12.0895388292742
-118,33.88,28,755,280,4.7083,1.03214285714286,5.8,2.69642857142857,12.4991153242241
-118.01,33.88,19,1088,341,3.369,1.1466275659824,4.20527859237537,3.19061583577713,12.5046946580203
-117.99,33.88,15,1261,527,4.2422,1.07590132827324,4.36053130929791,2.39278937381404,11.9791720453383
-117.99,33.88,42,986,314,3.9559,0.961783439490446,4.65286624203822,3.14012738853503,11.9897805691651
-118,33.88,18,2276,649,2.735,1.10939907550077,4.04930662557781,3.50693374422188,12.0482485603366
-117.99,33.87,16,1260,453,3.1205,1.10154525386313,3.72847682119205,2.78145695364238,12.0668105781967
-118,33.87,13,1356,462,2.95,1.17748917748918,4.51515151515152,2.93506493506493,12.0173305209333
-117.99,33.87,17,1662,535,3.0147,1.00373831775701,4.36261682242991,3.10654205607477,12.2876526325226
-117.99,33.87,34,869,291,3.59,1.05498281786942,4.25773195876289,2.98625429553265,11.9947341396657
-117.99,33.86,20,1607,564,2.9,1.08510638297872,4.08333333333333,2.84929078014184,12.0788072944843
-117.98,33.89,18,1278,435,7.1425,1.00459770114943,6.75632183908046,2.93793103448276,12.8833444769318
-117.99,33.88,25,1503,498,6.6704,1.02208835341365,6.8293172690763,3.01807228915663,12.3908910825227
-117.99,33.89,21,2539,988,4.5033,1.03238866396761,5.2580971659919,2.56983805668016,11.9860492215522
-117.99,33.89,23,979,288,8.5621,1.0625,7.32986111111111,3.39930555555556,12.7593828809023
-117.97,33.89,17,764,339,5.1315,1.01474926253687,5.46017699115044,2.25368731563422,12.1106624607255
-117.97,33.89,17,1158,412,2.8649,1.08009708737864,4.22330097087379,2.81067961165049,11.8313791960888
-117.97,33.88,9,530,265,5.0731,1.05283018867925,5.07169811320755,2,12.1286514985616
-117.97,33.88,11,635,236,6.2427,1.04661016949153,6.16101694915254,2.6906779661017,12.2945412935178
-117.97,33.89,15,1992,526,9.0683,1.03041825095057,7.22623574144487,3.78707224334601,12.8142064517632
-117.97,33.88,16,1172,318,6.0394,0.943396226415094,6.29874213836478,3.68553459119497,12.6810638162869
-117.97,33.89,14,420,130,10.2252,1.04615384615385,7.1,3.23076923076923,13.0450502743017
-120.1,39.17,33,218,92,1.7083,4.17391304347826,20.0978260869565,2.3695652173913,11.8761787242691
-120.06,39.09,30,316,124,2.1987,4.70161290322581,24.0241935483871,2.54838709677419,11.7280368445872
-120.06,39.15,22,98,42,1.1912,8.85714285714286,52.6904761904762,2.33333333333333,12.0435537160324
-120.2,39.12,15,197,76,4.1316,4.75,28.2368421052632,2.59210526315789,12.2060726455302
-120.18,39.14,25,248,116,3.0375,3.32758620689655,18.7155172413793,2.13793103448276,12.0546681913709
-120.16,39.14,21,309,144,3.9722,3.19444444444444,17.25,2.14583333333333,11.7582218209256
-120.18,39.17,18,354,163,3.6563,2.20858895705521,10.4478527607362,2.17177914110429,11.897507362162
-120.15,39.17,32,454,209,2.9125,1.7177033492823,8.05741626794258,2.17224880382775,11.8899910985567
-120.15,39.15,25,163,78,5.75,4.46153846153846,21.3974358974359,2.08974358974359,12.081642567152
-120.15,39.2,14,141,66,4.1016,3.66666666666667,20.9393939393939,2.13636363636364,12.5542616858186
-120.12,39.18,17,390,189,3.5667,2.77777777777778,15.021164021164,2.06349206349206,12.096257779523
-120.1,39.19,18,241,106,5.5456,5.27358490566038,36.0754716981132,2.27358490566038,12.7938593104323
-120.1,39.19,17,202,80,3.9375,3.0125,18.5,2.525,12.2699859712738
-120.1,39.2,20,409,174,3.087,1.68965517241379,9.78735632183908,2.35057471264368,12.1904512646272
-120.11,39.21,18,421,162,4.5795,2.41975308641975,13.858024691358,2.59876543209877,11.9722472458691
-120.11,39.24,21,385,150,3.1193,3.82666666666667,20.0333333333333,2.56666666666667,11.9401520648599
-120.08,39.23,19,251,104,4.8182,2.94230769230769,16.7884615384615,2.41346153846154,11.897507362162
-120.07,39.24,20,365,152,4.962,4.03947368421053,24.5328947368421,2.40131578947368,12.0406082058026
-120.06,39.25,21,584,233,3.01,2.25321888412017,10.5536480686695,2.50643776824034,12.0045682693194
-120.04,39.24,30,510,213,2.65,2.2018779342723,11.1220657276995,2.3943661971831,11.7264226392326
-120.04,39.27,24,264,95,4.1364,5.16842105263158,23.5473684210526,2.77894736842105,11.9479493753199
-120.02,39.24,24,751,257,1.7609,1.65758754863813,6.23346303501946,2.92217898832685,11.5059008500333
-120.02,39.24,22,919,342,3.0057,1.66959064327485,6.75146198830409,2.68713450292398,11.4467856624657
-120.02,39.24,32,825,303,1.8269,1.46534653465347,4.44554455445545,2.72277227722772,12.3238556811866
-120.01,39.26,26,307,138,2.6023,2.83333333333333,13.9855072463768,2.22463768115942,11.8443851597679
-120.91,38.98,13,3264,1198,3.653,1.18113522537563,6.41819699499165,2.7245409015025,11.8968263951626
-120.81,39.02,30,326,146,2.8155,1.29452054794521,5.52054794520548,2.23287671232877,11.5228757958234
-120.69,39.12,19,493,184,2.2917,1.42391304347826,5.69565217391304,2.67934782608696,11.6801333839541
-120.83,39.02,15,551,229,2.6319,1.05676855895197,4.87772925764192,2.4061135371179,11.4896568380309
-121.06,38.91,18,2954,1373,2.5373,1.0313182811362,4.73488710852149,2.15149308084487,11.870599909242
-121.08,38.9,27,1568,709,2.4273,1.06488011283498,4.84626234132581,2.21156558533145,11.8379033221657
-121.06,38.88,17,3096,1227,4.2917,1.04645476772616,6.22249388753056,2.52322738386308,12.1243201436579
-121.08,38.89,41,1680,710,2.6701,1.06056338028169,4.8887323943662,2.36619718309859,11.8422292121128
-121.07,38.9,52,523,266,1.7375,1.05639097744361,4.81203007518797,1.96616541353383,11.7134143257196
-121.15,38.89,20,879,309,5.2903,1.01294498381877,6.55016181229773,2.84466019417476,12.385891072106
-121.12,38.86,17,1683,686,3.3802,1.04518950437318,5.75655976676385,2.4533527696793,12.2853458264247
-121.13,38.87,48,530,186,3.0917,1.01075268817204,6.05913978494624,2.8494623655914,11.7605664878848
-121.15,38.91,23,787,299,4.2723,1,5.53177257525084,2.63210702341137,12.1709634684166
-121.08,38.85,10,1037,389,6,1.08483290488432,6.44987146529563,2.66580976863753,12.3018372675146
-121.16,38.74,17,1417,447,5.1721,1.03579418344519,7.50111856823266,3.17002237136465,12.3762372720535
-121.14,38.77,15,3868,1300,6.4789,1.02538461538462,7.90923076923077,2.97538461538462,12.5700210734354
-121.16,38.75,27,315,111,8.4882,0.972972972972973,6.94594594594595,2.83783783783784,12.5303276982128
-121.14,38.84,22,1161,428,4.2143,1.01168224299065,6.42523364485981,2.71261682242991,12.3737034869141
-121.14,38.82,22,832,278,5.07,1,6.53237410071942,2.99280575539568,12.3587937325478
-121.15,38.8,20,745,314,4.1685,1.17834394904459,6.70063694267516,2.37261146496815,12.2899541295109
-121.18,38.78,13,1432,532,6.1642,0.992481203007519,6.54135338345865,2.69172932330827,12.5346567093024
-121.18,38.8,18,1276,405,5.1857,1.02222222222222,6.27407407407407,3.15061728395062,12.3018372675146
-121.21,38.76,16,792,286,3.1583,1.03496503496504,5.62237762237762,2.76923076923077,12.3850553010586
-121.21,38.75,11,2006,623,4.3962,1.02568218298555,7.30658105939005,3.2199036918138,12.4852183869597
-121.17,38.76,14,781,251,6.5322,1.01593625498008,8.0796812749004,3.11155378486056,12.8841061882801
-121.2,38.73,11,1931,616,7.7499,1.03246753246753,7.94967532467532,3.13474025974026,12.7212886175975
-121.18,38.73,16,613,226,6.0302,1.16814159292035,7.00884955752212,2.71238938053097,12.5175933074618
-121.18,38.75,16,1201,429,4.7941,1.06993006993007,6.54312354312354,2.7995337995338,12.4195698197926
-121.24,38.75,5,3667,1294,5.4896,1.05718701700155,7.06105100463679,2.8338485316847,12.3440939434275
-121.24,38.72,12,1556,549,4.9,1.04918032786885,6.56648451730419,2.83424408014572,12.2244036022149
-121.27,38.74,19,2086,685,2.6065,1.29489051094891,5.64817518248175,3.04525547445255,11.950535026405
-121.26,38.73,14,1527,540,5.3451,0.924074074074074,6.1537037037037,2.82777777777778,12.0558309821996
-121.26,38.74,22,3526,1316,3.3941,0.998480243161094,5.45060790273556,2.67933130699088,11.8196746001392
-121.28,38.73,6,1747,631,5.419,1.06497622820919,6.69255150554675,2.76862123613312,12.49650094365
-121.27,38.72,6,2105,663,6.0804,0.971342383107089,7.03469079939668,3.17496229260935,12.1995514285399
-121.25,38.72,10,3507,1131,4.485,1.03271441202476,6.4341290893015,3.10079575596817,12.0973732286068
-121.27,38.75,21,1985,1045,2.5083,1.0688995215311,4.60478468899522,1.89952153110048,11.7636841833174
-121.28,38.74,33,1775,789,4.05,0.986058301647655,5.55640050697085,2.24968314321926,11.8108053623985
-121.3,38.73,9,2717,1043,3.6455,1.05369127516779,5.32885906040268,2.60498561840844,11.8436670268825
-121.36,38.73,21,1050,411,3.141,1.01216545012165,5.48175182481752,2.55474452554745,12.3018372675146
-121.32,38.74,14,670,232,4.3897,0.982758620689655,6.24568965517241,2.88793103448276,12.1351135565897
-121.31,38.75,7,2147,706,4.0519,1.06232294617564,5.92776203966006,3.04107648725212,11.7691168703306
-121.3,38.75,36,2313,804,2.655,1.10074626865672,4.8544776119403,2.87686567164179,11.3655848770715
-121.28,38.75,52,189,94,2.108,0.946808510638298,5.24468085106383,2.01063829787234,11.3361882864702
-121.3,38.74,41,2387,959,2.3611,1.08342022940563,4.56100104275287,2.48905109489051,11.3839550836733
-121.33,38.77,3,8361,3112,4.2259,1.14363753213368,6.49550128534704,2.68669665809769,12.0394275681212
-121.28,38.76,47,1276,578,2.1366,1.0916955017301,5.01903114186851,2.2076124567474,11.5317472192108
-121.27,38.75,43,647,249,2.7188,1.23293172690763,5.18875502008032,2.59839357429719,11.3539297334798
-121.29,38.76,12,443,170,6.0097,1.02352941176471,7.04705882352941,2.60588235294118,12.1415341243926
-121.28,38.77,6,1738,587,5.8718,0.936967632027257,6.50596252129472,2.96081771720613,12.2130482592666
-121.28,38.8,7,4445,1591,3.816,1.09302325581395,5.65870521684475,2.79384035197989,11.9042916486989
-121.24,38.78,11,1049,369,3.5288,0.953929539295393,5.01626016260163,2.84281842818428,11.8572241378409
-121.24,38.78,18,249,136,0.8691,1.05147058823529,4.03676470588235,1.83088235294118,11.8240798936072
-121.23,38.78,13,1513,783,2.0807,1.11238825031928,4.86973180076628,1.93231162196679,11.8677987869623
-121.22,38.78,8,1312,409,6.3914,1.25672371638142,8.35696821515892,3.2078239608802,12.2922503417712
-121.24,38.82,5,4819,1582,5.4498,1.0385587863464,7.74905183312263,3.04614412136536,12.2890341662445
-121.25,38.8,14,1974,705,5.5205,1.03404255319149,7.22553191489362,2.8,12.1479137313566
-121.24,38.79,15,1063,428,3.7904,1.13317757009346,6.10981308411215,2.48364485981308,12.0622022751105
-121.24,38.79,23,706,269,3.1875,0.970260223048327,5.27509293680297,2.62453531598513,11.610052175701
-121.23,38.79,45,463,190,2.2292,0.926315789473684,4.77368421052632,2.43684210526316,11.4295438560312
-121.22,38.8,11,1390,477,3.5265,1.09224318658281,5.28511530398323,2.91404612159329,11.7344677349175
-121.19,38.87,20,1405,519,6,0.963391136801541,6.00770712909441,2.70712909441233,12.2520015774186
-121.21,38.83,21,1758,603,3.5607,1.06135986733002,6.12106135986733,2.91542288557214,11.9309776885839
-121.19,38.85,8,2268,716,4.4085,0.991620111731844,5.74581005586592,3.16759776536313,11.8451027773086
-121.18,38.83,15,2114,805,2.9484,1.06708074534161,5.57515527950311,2.62608695652174,11.7312574592872
-121.39,38.85,19,1714,590,4.0862,1.09491525423729,6.04745762711864,2.90508474576271,11.9996632932071
-121.3,39,16,1630,540,4.0282,1.00185185185185,5.84259259259259,3.01851851851852,11.7472067606949
-121.31,38.97,16,726,222,2.7083,1.02702702702703,5.45045045045045,3.27027027027027,11.3156932954405
-121.22,38.92,19,1206,429,4.4958,1.07459207459207,5.8997668997669,2.81118881118881,12.1683707783462
-121.27,38.87,16,1092,357,4.4769,1.00280112044818,5.86554621848739,3.05882352941176,12.162120758001
-121.29,38.9,45,1104,407,3.1691,0.968058968058968,4.96068796068796,2.71253071253071,11.5963470731093
-121.28,38.9,31,765,240,2.7656,1.07916666666667,5.40416666666667,3.1875,11.4467856624657
-121.29,38.89,10,407,146,3.3889,0.821917808219178,4.47260273972603,2.78767123287671,11.6154820532953
-121.3,38.89,23,1012,315,3.4706,0.942857142857143,5.55555555555556,3.21269841269841,11.5059008500333
-121.3,38.89,45,793,281,2.9866,1.12811387900356,5.44128113879004,2.8220640569395,11.4219060665831
-121.32,38.89,9,3369,1176,2.8194,1.07908163265306,5.03996598639456,2.86479591836735,11.6199845372636
-121.14,38.92,16,889,299,4.6771,1.04347826086957,6.91973244147157,2.97324414715719,12.2643415536542
-121.1,38.92,21,1847,859,3.0321,1.0139697322468,4.73108265424913,2.15017462165308,11.8167269193019
-121.11,38.91,24,1149,403,4.0679,1.04962779156328,6.34739454094293,2.85111662531017,12.1574074735489
-121.1,38.94,42,706,112,1.0179,1.04464285714286,3.66071428571429,6.30357142857143,11.7360690162844
-121.07,38.92,15,2335,831,4.515,1.06377858002407,6.37906137184116,2.80986762936221,12.0076217068063
-121.05,38.92,34,899,378,3.3021,0.984126984126984,5.67195767195767,2.37830687830688,11.9754008277952
-121.15,39,15,1872,680,4.3553,1.01617647058824,6.09558823529412,2.75294117647059,12.3041063858015
-121.19,38.95,16,1199,412,4.5129,1.04611650485437,6.1747572815534,2.91019417475728,12.1873993802646
-121.11,38.95,14,1830,844,1.8238,1.05450236966825,4.60663507109005,2.16824644549763,11.9741405881829
-121.1,38.95,17,943,363,2.1287,1.11019283746556,4.0633608815427,2.59779614325069,10.9205281875104
-121.06,38.98,14,1140,369,4.7019,0.962059620596206,6.14363143631436,3.08943089430894,12.2681080364496
-121.05,38.97,12,1572,510,4.8214,1.07843137254902,7.2078431372549,3.08235294117647,12.2155278043009
-121.09,38.97,13,688,231,5.2536,0.956709956709957,6.35064935064935,2.97835497835498,12.1647296819958
-121.1,39,16,505,187,5.0126,1.0427807486631,5.9144385026738,2.70053475935829,12.1668119315769
-121.08,38.95,18,1271,377,2.7463,1.0079575596817,5.12201591511936,3.37135278514589,11.9582521065035
-121.08,38.93,14,1729,794,2.4278,1.03778337531486,5.33879093198992,2.17758186397985,12.0299319478113
-121.07,38.94,14,839,297,4.7143,0.98989898989899,5.75757575757576,2.82491582491582,11.9230463846146
-121.04,38.95,22,1009,407,2.75,1.09336609336609,4.74447174447174,2.47911547911548,11.9394995362886
-120.99,39.04,17,1182,397,2.3696,1.13350125944584,5.76574307304786,2.97732997481108,12.0245507689068
-120.98,38.99,17,1540,622,3.6354,1.06270096463023,5.47106109324759,2.47588424437299,12.0008917945901
-121.04,39,21,1874,693,4.8051,1.05339105339105,5.85714285714286,2.7041847041847,12.0685332315081
-121.02,39.01,17,2066,770,3.9734,1.03766233766234,6.21558441558442,2.68311688311688,12.1302709321139
-121,39,4,93,27,10.9891,0.851851851851852,6.2962962962963,3.44444444444444,12.6523597481586
-120.87,39.18,25,964,373,3.9196,1.60321715817694,7.21447721179625,2.58445040214477,11.8684998034649
-120.87,39.15,17,736,283,2.8603,1.37455830388693,6.42756183745583,2.60070671378092,11.7667921889273
-120.58,39.27,15,723,266,3.0147,3.39473684210526,15.5112781954887,2.71804511278195,11.6851966859107
-120.33,39.3,16,44,21,3,8.47619047619048,41.3333333333333,2.0952380952381,12.0725412529057
-120.18,39.28,14,701,254,4.0819,6.08267716535433,39.755905511811,2.75984251968504,11.8586405686726
-120.22,39.2,22,845,353,3.3699,3.99150141643059,23.3966005665722,2.39376770538244,12.4049235042753
-120.96,39.12,24,909,374,2.5326,1.16577540106952,5.53208556149733,2.43048128342246,11.8429483779115
-120.98,39.08,20,2125,815,3.0403,1.11165644171779,5.60736196319018,2.60736196319018,11.9049675527463
-120.94,39.05,8,1744,661,3.1972,1.08472012102874,5.68532526475038,2.63842662632375,11.9283409039316
-120.98,39.93,25,912,449,1.8914,1.1380846325167,4.94432071269488,2.03118040089087,11.3828167796232
-120.95,39.93,26,922,365,2.8125,1.05479452054795,5.54246575342466,2.52602739726027,11.3326019108389
-120.93,39.9,20,791,320,2.0221,1.025,4.721875,2.471875,11.1690257125202
-120.9,39.93,23,1424,529,2.8812,1.03213610586011,5.06427221172023,2.69187145557656,11.3132542698412
-120.9,39.95,20,601,203,3.5417,1.17241379310345,6.64532019704434,2.96059113300493,11.4783340202006
-120.93,39.96,15,816,316,2.9559,1.11075949367089,5.27215189873418,2.58227848101266,11.6851966859107
-120.92,40.02,35,202,72,2.6458,1.27777777777778,5.31944444444444,2.80555555555556,11.5376180775606
-120.74,39.9,23,387,152,2.2656,1.43421052631579,6.69078947368421,2.54605263157895,11.3873622419949
-120.57,39.78,15,582,242,2.1216,1.16942148760331,5.33471074380165,2.40495867768595,11.5327280922664
-120.66,39.72,15,717,348,2.2019,2.25287356321839,10.8132183908046,2.06034482758621,11.7791285057449
-120.74,39.82,9,294,122,3.9583,3.26229508196721,16.0245901639344,2.40983606557377,11.7479975871497
-121,39.75,8,27,39,2.5893,5.48717948717949,28.6153846153846,0.692307692307692,11.3265958867787
-121.14,39.86,16,638,244,2.2101,2.2827868852459,10.3852459016393,2.61475409836066,11.3941419289803
-120.53,39.79,18,543,201,2.5156,1.32338308457711,6.13930348258706,2.70149253731343,11.1830315437091
-120.48,39.78,11,204,86,2.375,1.2093023255814,5.96511627906977,2.37209302325581,11.5129254649702
-120.45,39.8,47,965,419,1.7829,1.08830548926014,5.12887828162291,2.30310262529833,10.9313196591432
-120.46,39.83,18,1567,617,2.2717,1.09076175040519,5.52025931928687,2.53970826580227,11.2371719633837
-120.38,39.82,10,510,209,2.1667,1.23444976076555,6.03827751196172,2.44019138755981,11.4382019187743
-120.15,39.8,19,366,140,3.0625,1.07857142857143,5.60714285714286,2.61428571428571,11.3205535723228
-120.94,40.17,22,597,222,2.2132,1.17567567567568,6.00900900900901,2.68918918918919,11.3986363185681
-120.91,40.08,24,641,274,2.2067,1.14233576642336,5.94525547445255,2.33941605839416,11.1505198463225
-120.94,40.14,31,1345,580,1.5774,1.1448275862069,5.39137931034483,2.31896551724138,10.9681982895286
-121.23,40.01,38,219,115,1.625,1.65217391304348,6.30434782608696,1.90434782608696,11.2252433925184
-120.71,40.13,19,276,110,2.9554,1.63636363636364,8.15454545454545,2.50909090909091,11.4008759611616
-121.25,40.27,25,28,16,2.625,15.3125,59.875,1.75,11.1198828768606
-121.24,40.31,36,632,262,3.5962,1.14885496183206,6.09541984732824,2.41221374045802,11.4467856624657
-121.23,40.29,21,1501,582,2.1524,1.14604810996564,5.54810996563574,2.57903780068729,11.2528585595514
-121.19,40.23,10,247,104,5.8453,2.23076923076923,15.1153846153846,2.375,12.1745819784388
-121.08,40.19,11,69,43,1.6944,4.62790697674419,21.3720930232558,1.6046511627907,11.8313791960888
